bag_query,title,sold_price,sold_date,listing_url,scraped_at
Bottega Veneta Pouch,"Bottega Veneta The Pouch Black Leather Shoulder Bag Authentic with Dust Bag
Chanel Classic Flap,"Chanel Caviar Classic Jumbo Double Flap - Black
Opens in a new window or tab",3000.0,2026-03-01,https://www.ebay.com/itm/358182918660?_skw=Chanel+Classic+Flap&epid=24054996083&itmmeta=01KJWAQYNA1R7ZZ6XWKSAA0SCT&hash=item53655d9a04%3Ag%3AD7AAAeSwYIZpgTf4&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xD%2BFYEg%2FHmOKxYakd0OvE99xGo%2FlmRzzYLRnJrTFU3Qq892vg%2FkADPWXmA75cQ0ua0KIj7ACuCRBJeWyWFv1FU2PHJhGcWDosfaP4f%2F9syBjTZqmWfm%2F8SPUNl8aPPQ3ze%2Bw6brnZBMqlHgJQeDHjT9NRVPtfditYlZ6yhvnd%2BkKgRA%2B45bF6k9nPwyP31aBqsbWvDm%2BvIlyMdyVuutfJfUARqF0BVctjNIe0NPvaHuP17irv%2FEWODtCHI8NUhqzYLYIiluKT6z%2F3aGaWWLNy%2FRvzFpcCUjdyrt5hd3xAfmqg%3D%3D%7Ctkp%3ABk9SR-bq34qXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Hobo 25 Black Leather Shoulder Bag Gold Hardware
Opens in a new window or tab",3500.0,2026-03-01,https://www.ebay.com/itm/177903445351?_skw=Chanel+Classic+Flap&itmmeta=01KJWAQYNA51Z9MBS3G8XYA5NA&hash=item296bdf2567%3Ag%3AKKoAAeSwra9podNs&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xA8RLWh8OGucLYXIvJkzOIqugboA0zUpAK3Klm0c396s0Gogx9TwOdV40imIUmYMCtrboWSbkkRYuqNHK13emUxN%2F5WWaG4zEBSsKU8QqXELuwjlsCFCASK4hJbbcvnxDxNciSJtcKN%2FYj2i6LiG7oKx78gZgHioORxizYWG%2BuCzhrDXLAS15dwbJwKkaa0J67Kdix6bieHso3I0rpP6Apjp3Ik0jPaWT%2B1dDxhUhxdUy10cbuyvlci9WBstKv6zp5iZnoDf7lN5Hla9tKUojnw5DV6y3rx5Om9EpbaMZgNwQ%3D%3D%7Ctkp%3ABk9SR-bq34qXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"L76 CHANEL Authentic Half Moon Chain Shoulder Bag Crossbody Black Quilted Flap
Opens in a new window or tab",2699.0,2026-02-28,https://www.ebay.com/itm/116720134928?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6QWVG4E737QGR4QEH&hash=item1b2d0feb10%3Ag%3ALxsAAOSwUxZnKwPG&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCtr5I1WcRdF3AylNqqUNFIRSfDUZH7OfZrW%2FXYAG2Jfz3uKXPr48eIgHIrk5UUww6JpU%2F5qrEH4c40zc2mrzuyyjYWU3sUPaWBrSxpWkNvQ1QBr%2BkbYj1aV7qycdnd0RMbv7BSaB37yzILDwHmdZZtOwIY3pz2H2Yf9DN2pcv7LxEbrbZBBZ0yr97ojde5iJQ5T1qFhWSTOS5Ix28IdccVfc3de8KuuSt%2FTKHTGQoMT%2B2zh%2BFeNCErew5ZKLZbEPVbl%2F6kWes23oJzBdWwzU0KHET9aJUJkGVT%2BlInUmd2Hw%3D%3D%7Ctkp%3ABk9SR9bO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Wallet On Chain WOC Lambskin Silver Shoulder Bag Matelasse *Rank AB*
Opens in a new window or tab",20999.0,2026-02-28,https://www.ebay.com/itm/317840321576?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6K1ZEA8BAG6WYP0FX&hash=item4a00c26c28%3Ag%3A%7EKAAAeSwL95pg1dS&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xArbXnnva7FaXwyUitjv%2FeT90Ne05b12Qs%2Bh6fp2tHovMHhuuV%2FlzWanIpAT6N8Z1%2BBysX6uDJx965ax9CByZ%2F%2BbQ8JN8evO5ccGmueztjAb1pbWWY%2Bnb8cE40VeBBN6nO%2BAB0%2BVe9X4PjHROrqGfSNlbNK1xR%2FHEkgnWlhdVDONmtJKDQPltlfTbjrNLXyISC8qgUUVNKAalLHwE0EI2xX11MvaSk0yVhfjDKSFo81ptcWucDDfXR4UrOqA9pbAd01BZ6Elr2CfLo724eFLzED9OzXIrnE7ZrbqwwhoNldew%3D%3D%7Ctkp%3ABk9SR9bO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Beige Leather Quilted Large Classic Shoulder Bag AND Wallet
Opens in a new window or tab",1050.0,2026-02-28,https://www.ebay.com/itm/156478925481?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6FFMYBSM6S3FQ93N5&hash=item246edeeaa9%3Ag%3AoIcAAOSwaWVnHVdF&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDPIvOLYU%2BDiDcHU54S1x7ipXnrqp56TRtoDz7rJFuHvq84XQcuuyqwfyIcXkrpFjpFJYlUPYo0X28DXv0HjNK03dC%2Bh4CTXYiDVhU78mBk4EAc5WzKcLmhI61RQn3bp2qy2fjBpMUHqn050aqOSy%2FXYIbMNyPIWHSft8KNTxQRK7OknOwiYZ5Dbx5bkdCP788ooYES2CVB%2BnnBA8ih62rMbSnzVoImaIwMMT0dJp7hBHrgIF5SN7fXEblKPWBWGBI%3D%7Ctkp%3ABk9SR9bO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL CC Mini Pearl Flap Bag Sequin Tweed Black & White / Gold Hardware
Opens in a new window or tab",3600.0,2026-02-28,https://www.ebay.com/itm/267589814545?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6EHYVYY9ZJRS6KAQZ&hash=item3e4d988911%3Ag%3Aa8UAAeSwOcNpmQch&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCSZ6egKEKmtcva2NJG5QUA84yIvTFJ%2FHOEvmwCqSt6AiN2zOomMByYdOr9UwidL%2FewByw0XfRiWyyuEwN9aJihqd4C26RpKyZTIGSddzuSzy9mZ4SpGTIvNW7wCBVs6JYVrRpwHmNRW0DVSupJL%2F7FRmJGjmwY8rq56%2BJdmkhmVpqdJqc%2FGCP0%2Bj84ErftJ1OQKbjopbfbwZciUqBLqzj1QZ%2FfipaKKjPU0ZM5iTsvGIGw5GAMZPYqtiOxABI8Xzw%3D%7Ctkp%3ABk9SR9bO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"Chanel Mini Matelassé Lambskin Single Flap Bag Black Gold Chain Elegant Fit
Opens in a new window or tab",2199.0,2026-02-28,https://www.ebay.com/itm/236593497728?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6T1NM8KNE3V05YHQ9&hash=item3716124680%3Ag%3AbkoAAeSw4XZpcOKG&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDb54FIwhYetabuAkCGMLWzhY8LvmSxjPudOLdrJxOkUcc36VZ3p9ODPTQoIgn7ZWUwjf3fSreCiEhpyb0rzm2fDVu44boYqM29r2NWzAbw%2BZ2H9rglOdOKi6z%2F38MJozYTSNwPZg01AYxQ2J8blUZMGpsnwBnFxL95y9T6K5AEmuQcGK6OEoMrD1zXyzZPkvvsBoPrIrNWleL3cPRhL8SAQk1eVkNrZlXtIVAM%2FqnQ0bw%2BkOVulwXBnoX6q%2BUl2PI%3D%7Ctkp%3ABk9SR9bO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"*15%OFF* CHANEL CC SHW Large Classic Chain Shoulder Bag Patent Leather Black
Opens in a new window or tab",2181.1,2026-02-28,https://www.ebay.com/itm/227204962528?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6SXMEEJ1YXNF3G9KX&hash=item34e67898e0%3Ag%3AT1QAAeSwUpVpjKRd&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDoNpbSet63ArICC0ANSbJtv7yKYDkGfK%2FVvpHTe7x0TdXJuWgWgrB9qQvMJ7t3cbqrfBLssbPb1l5noMMam%2FbP7gesqm4Y4OmU3JOnpEYvUvpOov%2Fcs6CQhFoCvX8QGNtKFegfM%2FnjKtu7H4pIuAo%2F4oXBVYzYAyhCxsAg3161vsvH1QbmwhPFJIxLMx9%2F3hrisn4jQiFhLYPPLNMnsYeZpfQ29qDVJzUBvuDzR1YUUdFmEs6Gs315dlWuu2sAOEoayv7W3ZuM9j5VmH02BcjMmx6IbKGAvywf8%2BPUytskPQ%3D%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Classic Flap Jumbo Silver Chain Strap Shoulder Bag
Opens in a new window or tab",7917.89,2026-02-28,https://www.ebay.com/itm/147145324567?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6P1212SN5E84DH57G&hash=item22428b7817%3Ag%3AyGEAAeSwRytpifZm&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDWtC85PzOnM62v2i4zmFXe2AV7%2Bzk4ZAXa8hwiprCxACZmTUXzHCvR5VeM8M3zGHx0oXXnxfVQRkrxguRrvkvsbxzBEfkCZpisFDbBIuwU3ptVjyjrJ9ZLL0AUrOMsU5vUbSmEf6xrBMzHadf6RwLsvBZcDDxbMTtNiymxTNIzDoIawbINw3nuOfQdnH4Uqqm52NS3A5jjTOjnwSCmhXZzvIZKfTBD0PLkYd3Edv0sTvbnr0Iv0DFpsm6yN9440ao%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL CC Flap Clutch with Quilted Iridescent leather
Opens in a new window or tab",1550.0,2026-02-27,https://www.ebay.com/itm/137079243387?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6SEKA9HNGPB7XQCHW&hash=item1fea8f427b%3Ag%3AeyAAAeSw1PVpNX89&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBFuoMvNDB0yNeTPax%2FOdcPNTvzTr9Op12hFYoPOluB9ZSnDi%2BtkcwOHgx1%2BmX2HZ8bdCuwVuJ5lEsCUknDMIYhq%2Bn7GVR97ubH2vqru2yJHRk0hNXEHvIOGYKSsmFT7xmx8LQNeuFDJeF6xiVpShhs1C4P2RUDbtEFJPzSe4YWAlRy83CE41oQJUhS5fIl8aHs6RUl786Me2TjYfxC5An0KDQVIsrOBKvD9W8fzt4LzFiRGJnIz4XPZDZt7Orv3Ok%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Classic Small Double Flap Shoulder Bag Black Caviar with Gold Hardware
Opens in a new window or tab",7500.0,2026-02-27,https://www.ebay.com/itm/287079761209?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX69F3AR7EJ0NRZ6B1H&hash=item42d7498539%3Ag%3A0f4AAeSw23Npam1E&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAEjLwx4ytM9C%2BL7SvjXzhrPMm5m7zgKDRrDCO%2FOzQyK9QWyWnaKLpVJI2hHowKanKr63lwSro15XydO8CkWUX0KLyxrRLLnKbJAcy98nsHdfo%2BsU7ITBvR8NMJUC7PSy%2Famlzu8nJvQt8Y8ig%2FfdKBYOD1GSJdMzyFduNTu9tK1GsGzIzJGqEU7ekc5ooKBgTzvp%2FC%2Fx1qANkGsoDleDrJNfaLeRyDFYE%2BZooTia9SbEBf6ufIE8gXVH%2FZxKrngF8%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL CC Flap Clutch with Quilted Iridescent leather
Opens in a new window or tab",1550.0,2026-02-27,https://www.ebay.com/itm/136826241542?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX61T1QX8YTFNEWVB4D&hash=item1fdb7ac206%3Ag%3AeyAAAeSw1PVpNX89&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCVEkZS6p9LB8zY%2B9wOVM3ejW7jYo6DAHToC6EMw2Wz4wgNP2KMKpgF9dksSa2qL1cLLNZyeCDsyZiaKiIl6%2B0SZHIcmbgJZTYL2eWNvqXu4OZnfyamjcI2dQGb0jEZ6uO%2FrkLXcydsAB6Uoz6Yga8uBL9RQazqjBN30o1Ak02rPYGyurKnZnGbr6plfE4UEj9dl0hJ4vU%2B9CA0UIb1UmkGgOTO2TTmzZKpt3l1UZLRWSg%2FLCkoXwQdFcZZHsRvuZU%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Black Quilted Shoulder Bag Chain Strap Turn Lock Gold Hardware Classic
Opens in a new window or tab",1280.0,2026-02-27,https://www.ebay.com/itm/366233396423?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX606JBAX7N3N3S8X5K&hash=item55453624c7%3Ag%3ANQUAAeSwqmlpogE5&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAYRBNuAfp%2FJ3k96f6EFR9WIuvMaIxGONR7usbWbXOCB974uHGlDw11RB57GtvOjt3Rj2M2Os8Gc4L9IQxpslm224Csqt1kuhzQtAA7o6yh2m774n%2B%2BSMdg%2FzWuBeGQuo4DIf%2FLW%2B%2BLCI0ZEwFiL7srX67B3146wJgm9%2B%2FOyTX%2F82VOXOxMmSdbAIstrNfhoFid5hKfjjKySxms7J347mg5VIBLvFZzQSTbzPCHzKKLpMWyrjmUdg22byC6428R7hWaT%2BER2MxTYDpA%2F8I4SzmuNIIEVBlD1HQz1Sqn%2BsQyhA%3D%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Bag Classic Flap Small Gold Beige Snakeskin Three Chain Handle Bag
Opens in a new window or tab",3995.0,2026-02-27,https://www.ebay.com/itm/389578192024?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6D7BXHXMGWTW4WT14&hash=item5ab4ab7498%3Ag%3ANw4AAeSwNHVpg3Q1&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDNO%2BVNKh1HuG4JzzOBSsQzjKYMgvnJcg8sFivfWsEQSNKhGwrQZy0t%2BaTJuRbHKxAIvwQajIFuGTuP%2FseJXZWmjj%2FpQjYQVejvhTNLnlrKg1NDz%2F3i0P2nfU8fd75pWLuuTK1AeL5wm7G8QzmYWEehKeWsfNuUgTr4B1lsLoWwUQDwtkUc4cRSjAxpR%2BHaCuV9NmO%2FQ7SjPKq%2FlzN4RtiYOBf41tmEjtb6cSeRFnaPrUSSvDs7D6%2BpeuaT9hNKrRCZxFgbZAXJlfmRDwuXv8HPxQWOHwjcmrzy6BSNSlxIgA%3D%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Medium Classic Double Flap Caviar Quilted Handbag Black / 24K Gold
Opens in a new window or tab",5495.0,2026-02-27,https://www.ebay.com/itm/397632944295?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6MAZC1WZ7CC5AMHG4&hash=item5c94c538a7%3Ag%3AJpwAAeSw8uJpmPrx&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCpIHBQPRt2waOJ5Jql9fn6yQ2X6gBqopYIb%2FOXeiWfWzRzofiIMwPoomSEN5NrwYq0Fr1W27MB3AaT2HwXcPMyjYUv%2B9vJYuJt940Aj33wlcGclaG4c%2BsX%2FRKuL24x%2FFK9SukpNEZQgjpAxts7I5MDCEaYFtmCppFXEnwO2bNbOZFNB%2FVIMkFtv%2F5FHKWhn7bgEgFb57ckedCtbWWFM%2BK31%2BoZlPaSK1k3rtMXmYStXB0mZfT42N7IOuME0sgUNYpp9A%2Fn6NEhmh9id3xBSzF%2FGwEYOy0ktsWeBIsCJpdMSQ%3D%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Matelasse Lambskin Quilted Chain Black Leather Shoulder Bag
Opens in a new window or tab",1199.0,2026-02-27,https://www.ebay.com/itm/198014986147?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6R4K3GZA7DETB286V&hash=item2e1a9ce7a3%3Ag%3A7s8AAeSwhJtpYSE7&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAWEuihbzqjjcRu2Uh16%2BPdjp3JjXcBl%2FIKIVpc3m2Qy66tHFb0vZlVM1iJk%2BKIPFL%2FsxsnxlB7pDI81eI0%2BsjpAZQf%2Br%2FthRpM25qWrXMw6YoDSbdqcSs7nkUBDd%2F%2BfrfdNG7%2FCEz5zN2sr6B4YstexPtf%2F87u3h--pAIe%2B6WI9siJCwNT4I7lZ3dPBw1wQdKUMNX2YBlDHpBoc5yr5ugXFCTWAcANIEVa91UljhpnLmdlW91O755pcCpYLPNP0NIWBrt6KO79s5%2FiJxWLuvo%2Bu3EalLCI%2FiX%2BSGdLWzz7wA%3D%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"Chanel Patent Calfskin Quilted Extra Mini Rectangular Flap Black SHW
Opens in a new window or tab",2375.0,2026-02-27,https://www.ebay.com/itm/187882917006?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6KZ1BFCP5FMP27EM8&hash=item2bbeb1cc8e%3Ag%3ABfcAAeSwAeto8eLU&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xD3LRY6TvO7UQlKsb65ObVMHygfCkrI3%2BCesEgAYbXCBS8bv7WynFXI%2F8qi9LYazRYfXx87orKCRBFcPzMShh4RKb7WFyftx64IzzdqagfLYGunL3gIascY8J0XUSd4RDKiAu%2Fo4%2B3hLT7biFnXa5wzfIem24Ntr1SqkHEcaoJKPyqI3M%2BFSbxTSAQ0rqrXS%2Bo4fkA%2BYaYFK9Ygy2%2Fy%2F8D64%2F4wNZ6b6v59%2FgxcJZhtcU3wxBYF%2BTxYL12bVrdh21U%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"Chanel Medium Classic Double Flap Black Lambskin Gold Hardware C. 2002
Opens in a new window or tab",3700.0,2026-02-27,https://www.ebay.com/itm/277716300424?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6ZBNTW783P80PEJ45&hash=item40a92e7288%3Ag%3Ai50AAeSwIpVpi19L&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDcIB99imIljAaWrcjvBk6nYF6RUIXnkTZka5Jw9F4PtqDUUTdgVbAqAFVkzWV6pIU3%2B3cLzehJ2K%2FTszy%2BT5nJhiklz2GfgtoBqzyodV44R4RQorKa%2BPMW%2Bj8I%2FXM%2Fj7EUcR39g7HwaSRoQWfk3zx%2FeBa29C4l6lXTiKC6DeBhyRdYIjuLG2dsX%2BZWCvo%2B5YfaULeeOFukGGqkOLxEx0%2FF5%2FSeAs58qF3vIUaBHTr6HrWPD4zYpDYN4ZyilsC9aLo%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Black Lambskin Pearl Crush Clutch bag
Opens in a new window or tab",2650.0,2026-02-27,https://www.ebay.com/itm/116969197182?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX68YY67EDVVG5YPJS7&hash=item1b3be84e7e%3Ag%3AqR8AAeSw5VhpXXhm&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCyGS%2BLRuee0esA5FZX%2BaSF%2BcC7shPY2RQujnYDuRZJbII5sX6qrjC9kLboTNO9MkptiYMuckKcXF1GeelbHKUOJnCh2eG4cNpoWzUr4oEIOCDACNenJPK8bBfeib%2FNecvv14MOPOSTvy1AQEDiTj4%2BBfG148ctMXTQstvJVbc4h5VAHjEw0XburIIx38H%2FPzJnCSLYwtrOC4ye8ly43xVG2RgtYqmwpY1uJM%2FV8YEqslSWmJVqKRVR%2FWRSwQaViTIRBhv2Z4sz7Q4Wk2rP6xE5%2F6RKQM7Z5az%2F9EDlrb%2FJ%2FA%3D%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Burgundy Quilted Mini Shoulder Bag Chain Strap Gold Hardware
Opens in a new window or tab",1950.0,2026-02-27,https://www.ebay.com/itm/168111453869?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6PYF0MN9AXXP9BSZR&hash=item27243936ad%3Ag%3AM0oAAeSwNPhpdu9z&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDNFV3xftHpLuuQZ%2BS82KE6rTQT2z0OkvYRnOWxlVq0oXkobbtT1svL80tHfc9mR%2F4YFBJt6laLaPvnHQe5tG%2FIP5l3HGcm41TWF2JS%2BLklmawYaqrlvsyBRVXqSNd4bEdiLVfKdYaPYy5me9OafUc4zmBFURCgJlU5BRMFarOdZ6fSWPEE9doYRXa4iKph336WJTYLEk%2FYCD5ZDg%2BJG3VfD1srv0%2BOumsdvy8Gs9EnuV9a8DuY%2BbcbXkseGgHOLJPiZvubfQCOXsaEk0Fx2LtS5h%2Fz7lcbm3GRlH0svUtjng%3D%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"Chanel Classic Single Flap Bag Quilted Lambskin Mini
Opens in a new window or tab",5130.0,2026-02-27,https://www.ebay.com/itm/117037252471?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6TDD1SR5J5GHPPS68&hash=item1b3ff6bf77%3Ag%3An7gAAeSw1kNpkInj&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xC2A9AR7jo4P4Z%2FFQN8qmgsI2AUGaFz3mQtwThxVy6zzBXUv0UGbBSWcgqhwSSUbT%2FQnli6rYM%2FbspevwKN2TEea1vVnTTYWsXmpDJig%2FV70m%2BZvng%2FOwgnBEdXaBaY--W4tsQnAfyou98QH%2BP26906JIjWTyAi0YoM24ycHO4NU8mdRTKKbvj101R4SRnlEGaaaXu32TIk2kWbDTG2paauIHJrXfA9%2FMJwTvAhWprDJuy6IGW9uPlaZvGUwXjVNvY%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Dark Brown Medium Chocolate Bar Flap with Dust Bag, Card, Box
Opens in a new window or tab",1850.0,2026-02-26,https://www.ebay.com/itm/297987335228?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX60M4NT79C3C4NTYNR&hash=item45616de43c%3Ag%3ADhcAAeSw0PVpfOSt&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAxhyzVsXhxCp2Xk0S%2F%2BKqq3XBBNSLtURfQ1GtNs38QNlkbfCC7M1oecPcRNnK5b6Udq4U6ywU%2FZXeXwnRWCxGfkQxb56GMUStPMUDUWy0RGMEE27Id4mXC7HFWWhuIM1a2QYOF1zj2kA11Ljvns0uDWyeTxuB4An5vGWv%2Bfx8jfYnkP185F4ttz4eTPu9JXMtV546qz8RmRgA5iUFzN8LJu1SbDRfSB1GM0v3b4LEmtCJcyb0nfR%2F0cU6tMk6xjWA%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Classic Single Flap Magnetic Closure Shoulder Bag Black Leather
Opens in a new window or tab",1850.0,2026-02-26,https://www.ebay.com/itm/406704744124?_skw=Chanel+Classic+Flap&epid=26053420588&itmmeta=01KJWARCX664NVW59V457P5JAM&hash=item5eb17de6bc%3Ag%3A0L4AAeSwQ8xplT%7EU&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDuha3rKfNpf6qMwxELtvU%2BJrlL5o25ewX8CDepACoE4ycWjbVch9a9NgFI7%2BpGcU7gwQ7rCTlnXZKM5dMGZIuoR1kmit4Mm7V7wAXr7Wtb1aZvIWLi%2FK20p0OCl4LyWX%2BWQ7chytu47Wd2otpgjyM5qa0bllUjEYLHV9NNhtfsJSOpQ4Q4G9VhG%2Fvl5n2vje2m7gMooxYyhtINVlK8CubXegfUCVycQLD73TTJp1pzwmYiXLIsKx2SOo31JJGInSjYd4ql%2FxcPM0sxZn5YWQ8Vjpkz%2FolEzqcsNRHJmbwVhw%3D%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"CHANEL Matelassé 22 Flap Bag – Beige Lambskin with Chain Strap - Pre-owned
Opens in a new window or tab",2199.0,2026-02-26,https://www.ebay.com/itm/205635820218?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX6Z3E4QF5QQ5QQP7YR&hash=item2fe0d99aba%3Ag%3AMDYAAeSwAF1og%7EeT&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xC5XJZzwte2iv%2FzJLoFHBNCnfJUSkFAPfixvxZP3hVz46SRxGZohQ2U9KWBWjMyE1leRC%2FNaWdQR8q2g9GtcSKkO13wJb7T68hjsqBiIoNGOgVXQBbphP3Rp07Xg9S8cSEPAx2UtNPIHvpErweiHI8bwd%2Br%2BrlWt7CDwxLtDYrZ64zTK4mHwduWcAdx4jxDUuPM%2FDnkKVzpYLLtsGwZ89EV8AlhSegl1iJthRLN%2FnZ8Lq08xxHjOPLmRnvf47rt%2FQy63xQprCxu6xmJmnVJrwlhGVfHzfyjIqfIL--o6f%2FmtQ%3D%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
Chanel Classic Flap,"Chanel Classic Double Flap Medium Black Caviar Gold Hardware
Opens in a new window or tab",8499.0,2026-02-26,https://www.ebay.com/itm/296187335701?_skw=Chanel+Classic+Flap&itmmeta=01KJWARCX7E5B3G5900XN975K6&hash=item44f6241415%3Ag%3AKegAAOSwmC5lswsE&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDbonQtJWoeYexMePywfpSWN060BfedbAlbL%2FsfjpmLJm8YDqUkzIUiV7y28n5ShellrI3xt0Mw5FNBcefS6rMbfkw9mv4wFb%2FfgUsoefinncJ1jHzN%2Bz8pEY7tnZaEvX4PMNc%2BZL1mT8XKd23wmYgo77VqveKQHflJjw%2B3uRkNsJMzmQWymk1KvwF35TNTcnAiRA6oomyAJpqy0igsrcSbysKf%2FjfcUZv2nYnLfQxUFjGUb6BRuBZpm4nNc4wmzpY%3D%7Ctkp%3ABk9SR9jO4YqXZw&LH_ItemCondition=3000,2026-03-04
